tconst	 titleType	 primaryTitle	 isAdult	 startYear	 endYear	 runtimeMinutes	 genres	 region	 language	IMDB rating
tt1612590	short	The Lazarus Effect	0	2010	\N	32	"Documentary,Short"	US	\N	6.2
tt2991224	movie	Mandariinid	0	2013	\N	87	"Drama,War"	DE	\N	8.2
tt0025094	movie	Evergreen	0	1934	\N	94	"Comedy,Musical,Romance"	PT	\N	6.7
tt0535485	tvEpisode	Tour De Force	0	1986	\N	\N	Crime	\N	\N	\N
tt0369053	movie	Separate Lies	0	2005	\N	85	"Crime,Drama,Romance"	BG	bg	6.4
tt0067849	tvMovie	Thief	0	1971	\N	74	"Crime,Drama"	US	\N	7.3
tt0144640	movie	Three to Tango	0	1999	\N	98	"Comedy,Romance"	PT	\N	6
tt1152398	movie	Beastly	0	2011	\N	86	"Drama,Fantasy,Romance"	GB	\N	5.6
tt0066831	movie	Big Jake	0	1971	\N	110	Western	BG	bg	7.2
tt0039871	movie	Subarashiki nichiyôbi	0	1947	\N	108	"Drama,Romance"	FR	\N	7.2
tt1007028	movie	Zack and Miri Make a Porno	0	2008	\N	101	"Comedy,Romance"	ES	\N	6.5
tt0062377	movie	Tobruk	0	1967	\N	107	"Drama,War"	SE	\N	6.4
tt0053544	tvSeries	The Tall Man	0	1960	1962	30	Western	\N	\N	7.6
tt0070913	movie	Che?	0	1972	\N	114	Comedy	GB	\N	5.7
tt0105130	movie	Peter's Friends	0	1992	\N	101	"Comedy,Drama,Romance"	PL	\N	7
tt0021549	movie	Whoopee!	0	1930	\N	93	"Comedy,Musical,Romance"	BR	\N	6.3
tt0068817	movie	Kozure Ôkami: Shinikazeni mukau ubaguruma	0	1972	\N	89	"Action,Drama"	US	\N	7.6
tt0107057	movie	Guilty as Sin	0	1993	\N	107	"Crime,Drama,Thriller"	HU	\N	5.6
tt0099321	tvMovie	Criminal Justice	0	1990	\N	90	Drama	HU	\N	6.4
tt0192657	movie	Swiri	0	1999	\N	125	"Action,Thriller"	SE	\N	6.6
tt0095037	movie	"Distant Voices, Still Lives"	0	1988	\N	84	"Drama,Music"	PT	\N	7.5
tt0135509	movie	"I kori mou, i sosialistria"	0	1966	\N	94	"Comedy,Romance"	XWW	en	5.9
tt1320797	tvEpisode	Point of Order	0	1965	\N	\N	"Comedy,Drama"	\N	\N	\N
tt0813541	movie	Piter FM	0	2006	\N	85	"Comedy,Drama,Romance"	RU	\N	7.1
tt0073636	movie	Rooster Cogburn	0	1975	\N	108	"Adventure,Drama,Western"	IT	\N	6.9
tt0075081	movie	Polare	0	1976	\N	104	Drama	DK	\N	5.9
tt0284342	movie	Nebraska	0	2001	\N	88	Drama	US	\N	7.7
tt0030631	movie	Professor Beware	0	1938	\N	93	Comedy	NL	\N	6.6
tt0479916	movie	Following Sean	0	2005	\N	87	Documentary	US	\N	7.1
tt1113827	movie	Toronto Stories	0	2008	\N	89	Drama	CA	\N	5.7
tt0096607	tvSeries	Hardball	0	1989	1990	90	"Action,Crime,Drama"	\N	\N	7.2
tt0015881	movie	Greed	0	1924	\N	140	"Drama,Thriller,Western"	GR	\N	8.1
tt5275524	tvEpisode	La Môme	0	2010	\N	\N	Comedy	FR	\N	\N
tt0002423	movie	Madame DuBarry	0	1919	\N	85	"Biography,Drama,Romance"	SE	\N	6.8
tt2396566	movie	Twenty Feet from Stardom	0	2013	\N	91	"Biography,Documentary,Music"	US	\N	7.4
tt0210584	movie	Bootmen	0	2000	\N	95	"Comedy,Drama,Romance"	HR	\N	6.2
tt0865858	tvEpisode	Save the Date	0	2007	\N	\N	Drama	\N	\N	\N
tt0757361	movie	Margot at the Wedding	0	2007	\N	93	"Comedy,Drama"	FR	\N	6
tt1202339	movie	20 Seconds of Joy	0	2007	\N	60	Documentary	DE	\N	7.7
tt1282156	movie	Une affaire d'état	0	2009	\N	99	Thriller	CA	fr	6.3
tt0719012	tvEpisode	Lightspeed	0	2005	\N	24	"Action,Adventure,Animation"	US	\N	8.8
tt0059219	movie	Genghis Khan	0	1965	\N	120	"Adventure,Drama,History"	SUHH	ru	5.9
tt1515158	tvMovie	Michael Jackson: Life of a Superstar	0	2009	\N	49	"Biography,Documentary"	GB	\N	7
tt0349882	movie	New Gladiators	0	1973	\N	94	"Action,Documentary"	US	\N	7.1
tt0084783	movie	Tex	0	1982	\N	103	Drama	US	\N	6.5
tt0027302	movie	Anything Goes	0	1936	\N	92	"Comedy,Musical"	FR	\N	6.4
tt0093886	movie	Roxanne	0	1987	\N	107	"Comedy,Romance"	HU	\N	6.6
tt0071565	movie	Gojira tai Mekagojira	0	1974	\N	84	"Action,Fantasy,Horror"	DE	\N	6.4
tt0113161	movie	Get Shorty	0	1995	\N	105	"Comedy,Crime,Thriller"	MX	\N	6.9
tt0013555	movie	Rob Roy	0	1922	\N	\N	Adventure	\N	\N	6.9
tt0093186	movie	Hiding Out	0	1987	\N	98	"Comedy,Drama,Romance"	US	\N	6.5
tt0082245	movie	Deadly Blessing	0	1981	\N	100	Horror	SE	\N	5.6
tt0094035	movie	The Stepfather	0	1987	\N	89	"Horror,Thriller"	MX	\N	6.8
tt0075345	movie	Tracks	0	1976	\N	92	Drama	IT	\N	6.4
tt0275764	tvMovie	Vacuuming Completely Nude in Paradise	0	2001	\N	76	"Comedy,Drama"	\N	\N	6.5
tt0034919	movie	Joan of Paris	0	1942	\N	91	"Drama,Romance,War"	FR	\N	6.8
tt0185584	movie	Osobennosti natsionalnoy rybalki	0	1997	\N	94	Comedy	FI	\N	7.2
tt0106307	movie	Arizona Dream	0	1993	\N	142	"Comedy,Drama,Fantasy"	UY	\N	7.4
tt2967988	movie	He ovat paenneet	0	2014	\N	102	"Drama,Mystery"	HU	\N	6.3
tt0053604	movie	The Apartment	0	1960	\N	125	"Comedy,Drama,Romance"	HR	\N	8.3
tt0454539	video	Risen	0	2008	\N	97	"Action,Horror,Thriller"	\N	\N	4
tt0095690	movie	Mystic Pizza	0	1988	\N	104	"Comedy,Drama,Romance"	BR	\N	6.2
tt0069341	movie	Tales from the Crypt	0	1972	\N	92	"Drama,Horror,Mystery"	GB	\N	7
tt0598940	tvEpisode	Outsiders	0	1992	\N	49	"Comedy,Crime,Drama"	GB	\N	8.3
tt0980970	movie	The Chronicles of Narnia: The Voyage of the Dawn Treader	0	2010	\N	113	"Adventure,Family,Fantasy"	SK	\N	6.3
tt0191915	video	Cord	0	2000	\N	100	"Crime,Drama,Thriller"	FI	\N	5.4
tt0107644	movie	Möbius	0	1993	\N	90	Sci-Fi	\N	\N	6
tt10969748	tvEpisode	The Lego Batman Movie	0	2017	\N	\N	"Comedy,Talk-Show"	\N	\N	\N
tt0120402	movie	Ulee's Gold	0	1997	\N	113	Drama	FI	\N	7
tt1781812	movie	Exit Humanity	0	2011	\N	114	"Drama,Horror"	\N	\N	5.3
tt0129897	tvMovie	Eastwood on Eastwood	0	1997	\N	68	"Biography,Documentary"	US	\N	7.1
tt0360323	movie	10th & Wolf	0	2006	\N	107	"Crime,Drama,Thriller"	IT	\N	6.3
tt0142235	short	Doragon bôru Z	0	1989	\N	41	"Action,Adventure,Animation"	FR	\N	7
tt1418725	tvMovie	Potiche	0	1983	\N	\N	Comedy	FR	\N	8.3
tt0024305	movie	Marooned	0	1933	\N	67	Drama	GB	\N	\N
tt0087020	movie	Calamari Union	0	1985	\N	81	Comedy	FR	\N	7.1
tt0926317	video	"Moral Tales, Filmic Issues"	0	2006	\N	84	Documentary	US	\N	7.6
tt0352248	movie	Cinderella Man	0	2005	\N	144	"Biography,Drama,History"	FI	\N	8
tt0803096	movie	Warcraft	0	2016	\N	123	"Action,Adventure,Fantasy"	AR	\N	6.8
tt2112129	movie	Comme des frères	0	2012	\N	104	Comedy	ES	\N	6.5
tt0114754	video	Two Guys Talkin' About Girls	0	1996	\N	88	"Comedy,Drama,Romance"	BR	\N	5.6
tt0119773	movie	Nettoyage à sec	0	1997	\N	93	"Comedy,Drama"	DE	\N	6.9
tt1299653	video	Messengers 2: The Scarecrow	0	2009	\N	94	Horror	\N	\N	4.7
tt0396047	tvEpisode	The Heat	0	1989	\N	120	"Action,Adventure,Comedy"	US	\N	6.7
tt0140336	movie	Local Color	0	1977	\N	116	Drama	US	\N	7.3
tt0037793	movie	House of Dracula	0	1945	\N	67	"Fantasy,Horror,Sci-Fi"	AR	\N	5.8
tt0209174	movie	Nadie conoce a nadie	0	1999	\N	108	"Drama,Thriller"	DE	\N	5.9
tt0239655	movie	Monday	0	2000	\N	100	"Action,Comedy,Crime"	RU	\N	7.4
tt0299535	tvMovie	Big Shot: Confessions of a Campus Bookie	0	2002	\N	88	Drama	US	\N	6.1
tt0164050	tvMovie	Heiter bis wolkig	0	1993	\N	90	Comedy	DE	\N	\N
tt0193873	movie	Les deux mondes	0	1930	\N	118	"Drama,War"	\N	\N	\N
tt0045296	movie	Viva Zapata!	0	1952	\N	113	"Biography,Drama,History"	US	\N	7.4
tt0015687	movie	Clash of the Wolves	0	1925	\N	74	"Adventure,Romance,Western"	BR	\N	6.6
tt0291392	movie	Novo	0	2002	\N	98	"Comedy,Drama,Romance"	ES	\N	5.6
tt0071260	movie	Butley	0	1974	\N	129	"Drama,Romance"	BR	\N	7.1
tt0358526	short	House Hunting	0	2003	\N	18	"Comedy,Short"	\N	\N	6.2
tt0113967	movie	New Jersey Drive	0	1995	\N	98	"Crime,Drama"	AR	\N	6.7
tt0166791	movie	Schwarze Sonne	0	1998	\N	90	Documentary	\N	\N	7.3
tt2870756	movie	Magic in the Moonlight	0	2014	\N	97	"Comedy,Romance"	US	\N	6.6
tt0098204	movie	Rikyu	0	1989	\N	135	"Drama,History"	JP	\N	7.2
tt0613358	tvEpisode	Skeleton Crew	0	1996	\N	47	"Action,Crime,Drama"	US	\N	7.7
tt0953382	movie	Les enfants de Timpelbach	0	2008	\N	95	"Adventure,Family,Fantasy"	FR	\N	5.8
tt0885023	tvEpisode	Abbott and Costello Meet the Invisible Man	0	2007	\N	120	"Comedy,Drama,Horror"	US	\N	8.1
tt0104765	movie	Love Field	0	1992	\N	105	Drama	PL	\N	6.6
tt0080851	movie	Head On	0	1980	\N	86	Drama	SE	\N	4.5
tt0440410	tvMovie	Gable: The King Remembered	0	1975	\N	65	Documentary	DE	\N	6.3
tt0106912	movie	Fire in the Sky	0	1993	\N	109	"Biography,Drama,Fantasy"	SE	\N	6.6
tt0154985	short	Outpost	0	1944	\N	5	"Animation,Short"	US	\N	6
tt0425624	movie	Visions of Europe	0	2004	\N	140	"Comedy,Drama"	FI	sv	5.9
tt2179136	movie	American Sniper	0	2014	\N	133	"Action,Biography,Drama"	ES	\N	7.3
tt0523341	tvEpisode	Precious	0	2000	\N	\N	"Fantasy,Horror,Mystery"	\N	\N	\N
tt0061184	movie	Who's Afraid of Virginia Woolf?	0	1966	\N	131	Drama	US	\N	8
tt0093820	movie	Rage of Honor	0	1987	\N	98	"Action,Drama"	PT	\N	5.6
tt1274586	movie	Dying of the Light	0	2014	\N	94	"Action,Drama,Thriller"	TR	tr	4.4
tt1468845	movie	Genova	0	1953	\N	\N	\N	IN	\N	\N
tt0139216	movie	Floating	0	1997	\N	90	"Drama,Romance"	AU	\N	6.6
tt0074428	tvEpisode	Double Dare	0	1976	\N	70	"Comedy,Drama"	GB	\N	8.2
tt4269404	tvEpisode	La tulipe noire	0	1999	\N	\N	\N	\N	\N	\N
tt0112637	movie	Carrington	0	1995	\N	121	"Biography,Drama,Romance"	BG	bg	6.8
tt0947559	tvEpisode	Goats	0	2000	\N	\N	"Family,Fantasy,Musical"	\N	\N	4.7
tt0412798	movie	Half Light	0	2006	\N	110	"Drama,Horror,Mystery"	PT	\N	6
tt0050086	movie	3:10 to Yuma	0	1957	\N	92	"Drama,Thriller,Western"	ES	\N	7.6
tt0120241	movie	Suicide Kings	0	1997	\N	106	"Comedy,Crime,Drama"	HU	\N	7
tt0019715	short	Bouncing Babies	0	1929	\N	20	"Comedy,Family,Short"	US	\N	7.2
tt0107958	movie	Ricky & Barabba	0	1992	\N	83	Comedy	\N	\N	5.6
tt0098374	movie	Split	0	1989	\N	85	"Drama,Sci-Fi"	HU	\N	5.3
tt0012952	movie	Blood and Sand	0	1922	\N	80	"Drama,Romance,Sport"	AT	\N	6.4
tt0074958	movie	Network	0	1976	\N	121	Drama	HR	\N	8.1
tt0283900	movie	L'auberge espagnole	0	2002	\N	122	"Comedy,Drama,Romance"	SE	\N	7.3
tt0329717	movie	Hollywood Homicide	0	2003	\N	116	"Action,Comedy,Crime"	AR	\N	5.3
tt0076451	movie	"New York, New York"	0	1977	\N	155	"Drama,Music,Musical"	SUHH	ru	6.7
tt0121164	movie	Corpse Bride	0	2005	\N	77	"Animation,Drama,Family"	HU	\N	7.3
tt0036807	movie	Experiment Perilous	0	1944	\N	91	"Film-Noir,Romance,Thriller"	PT	\N	6.4
tt0356201	movie	"Wood & Stock: Sexo, Orégano e Rock'n'Roll"	0	2006	\N	81	"Animation,Comedy"	BR	\N	6.2
tt0304857	movie	Two Men Went to War	0	2002	\N	109	"Comedy,Drama,War"	RU	\N	6.7
tt0290240	movie	Il magnifico gladiatore	0	1964	\N	95	"Action,Adventure,Drama"	NL	\N	5.4
tt0668060	tvEpisode	Independents	0	1987	\N	\N	"Action,Crime,Sci-Fi"	\N	\N	\N
tt0035665	movie	Batman	0	1943	\N	260	"Action,Adventure,Crime"	PT	\N	6.4
tt0081656	movie	Tribute	0	1980	\N	121	"Comedy,Drama"	RU	\N	6.3
tt0599537	tvEpisode	Doghouse	0	2004	\N	\N	Comedy	\N	\N	\N
tt0110604	movie	Mute Witness	0	1995	\N	95	"Crime,Thriller"	PE	\N	6.7
tt0063808	movie	Wild in the Streets	0	1968	\N	97	"Comedy,Drama,Music"	IL	he	6
tt0165982	movie	Sinbad: Legend of the Seven Seas	0	2003	\N	86	"Adventure,Animation,Family"	GR	\N	6.7
tt0322659	movie	Northfork	0	2003	\N	103	"Drama,Fantasy"	BR	\N	6.3
tt2176351	tvEpisode	Army Brats	0	2012	\N	\N	"Family,Reality-TV"	\N	\N	7.2
tt0085776	movie	Katha	0	1983	\N	141	"Comedy,Drama"	IN	en	7.9
tt1568335	movie	Jean-Michel Basquiat: The Radiant Child	0	2010	\N	88	Documentary	GR	\N	7.8
tt0319769	movie	Los lunes al sol	0	2002	\N	113	"Comedy,Drama"	PL	\N	7.6
tt0089222	movie	Gotcha!	0	1985	\N	101	"Action,Comedy,Mystery"	DE	\N	6.2
tt0374277	movie	Touch of Pink	0	2004	\N	91	"Comedy,Drama,Romance"	BR	\N	6.5
tt0047365	movie	Prince Valiant	0	1954	\N	100	"Action,Adventure,Drama"	AT	\N	6.2
tt0182789	movie	Bicentennial Man	0	1999	\N	132	"Comedy,Drama,Sci-Fi"	ES	\N	6.9
tt0296108	movie	Notícias de uma Guerra Particular	0	1999	\N	57	Documentary	BR	\N	8.2
tt0824758	movie	The Last Station	0	2009	\N	112	"Biography,Drama,Romance"	ES	\N	7
tt0093608	movie	Nekromantik	0	1987	\N	71	Horror	XWG	\N	5.1
tt0004321	movie	Memories	0	1914	\N	\N	"Drama,Romance"	US	\N	\N
tt2294473	movie	Aku no kyôten	0	2012	\N	129	"Horror,Thriller"	DE	\N	6.6
tt1753549	movie	Buck	0	2011	\N	88	Documentary	CA	fr	7.6
tt1279167	short	Galerianki	0	2006	\N	30	"Drama,Short"	XWW	en	5.5
tt0087985	movie	Red Dawn	0	1984	\N	114	"Action,Drama"	BR	\N	6.4
tt0476167	short	Carcasses	0	2000	\N	8	"Crime,Drama,Mystery"	FR	\N	\N
tt0255819	movie	Baby Boy	0	2001	\N	130	"Crime,Drama,Romance"	CA	fr	6.4
tt6553016	tvEpisode	Dellamorte Dellamore	0	2017	\N	\N	Documentary	\N	\N	\N
tt1316536	movie	The Loved Ones	0	2009	\N	84	"Horror,Thriller"	AU	\N	6.7
tt0173443	tvMovie	Watch the Shadows Dance	0	1987	\N	87	"Action,Drama"	GR	\N	3.6
tt0076147	movie	"Hitler, ein Film aus Deutschland"	0	1977	\N	442	"Biography,Drama"	GR	\N	7.5
tt0380203	short	Baggage Claim	0	2002	\N	14	"Drama,Short"	AU	\N	5.4
tt2402157	movie	The November Man	0	2014	\N	108	"Action,Crime,Thriller"	TR	tr	6.3
tt0196866	movie	Poto and Cabengo	0	1980	\N	77	Documentary	US	\N	7.2
tt0094819	movie	Buster	0	1988	\N	91	"Comedy,Crime,Drama"	AR	\N	5.8
tt0567202	tvEpisode	Repo Men	0	1979	\N	50	"Action,Comedy"	\N	\N	7.5
tt0848577	movie	Colorado Avenue	0	2007	\N	120	Drama	FI	\N	5.8
tt0218839	movie	Best in Show	0	2000	\N	90	Comedy	PT	\N	7.4
tt0516650	tvEpisode	I Want Candy	0	1997	\N	\N	Comedy	\N	\N	\N
tt1974254	movie	Far Out Isn't Far Enough: The Tomi Ungerer Story	0	2012	\N	98	Documentary	ES	\N	7.8
tt0113500	movie	Jury Duty	0	1995	\N	88	Comedy	DE	\N	4.3
tt0084352	movie	Monty Python Live at the Hollywood Bowl	0	1982	\N	77	"Comedy,Documentary,Musical"	FI	sv	7.9
tt0074026	tvSeries	Most Wanted	0	1976	1977	60	"Crime,Drama"	IT	\N	6.8
tt0177197	short	San	0	1974	\N	9	Short	XWW	en	\N
tt0018512	movie	Turkish Delight	0	1927	\N	60	Comedy	BR	\N	6
tt0327169	movie	Sungnyangpali sonyeoui jaerim	0	2002	\N	123	"Action,Comedy,Sci-Fi"	PL	\N	5.5
tt0016896	short	For Me and My Gal	0	1926	\N	\N	"Animation,Short"	US	\N	\N
tt0115832	movie	Carla's Song	0	1996	\N	127	"Drama,Romance,War"	IT	\N	6.8
tt0186993	movie	Epitaph	0	1987	\N	94	Horror	US	\N	3.7
tt1817753	movie	Super Rich: The Greed Game	0	2008	\N	60	Documentary	GB	\N	7.2
tt0140047	video	Filth	1	1996	\N	\N	Adult	US	\N	\N
tt0092644	movie	Beverly Hills Cop II	0	1987	\N	100	"Action,Comedy,Crime"	RO	\N	6.5
tt0102577	movie	Off and Running	0	1991	\N	86	"Comedy,Drama,Thriller"	HU	\N	5.3
tt0099524	movie	Evil Toons	0	1992	\N	90	"Animation,Comedy,Fantasy"	BR	\N	3.9
tt0065225	movie	The Wrecking Crew	0	1968	\N	105	"Action,Adventure,Comedy"	IT	\N	5.6
tt0296074	movie	Marco Polo: Return to Xanadu	0	2001	\N	82	"Adventure,Animation,Biography"	HU	\N	5.6
tt0029190	movie	Maid of Salem	0	1937	\N	86	Drama	CSHH	cs	6.5
tt0094275	tvEpisode	Visitors	0	1987	\N	89	Drama	GB	\N	7.3
tt0106060	tvMovie	The Man Who Cried	0	1993	\N	157	Drama	\N	\N	6.6
tt0108002	movie	Rudy	0	1993	\N	114	"Biography,Drama,Sport"	RS	\N	7.5
tt0031173	movie	Confessions of a Nazi Spy	0	1939	\N	104	"Drama,War"	\N	\N	6.7
tt0067565	movie	Per grazia ricevuta	0	1971	\N	122	Comedy	XWG	\N	7.1
tt0190323	video	Cop Out	1	1997	\N	\N	Adult	US	\N	\N
tt1951265	movie	The Hunger Games: Mockingjay - Part 1	0	2014	\N	123	"Action,Adventure,Sci-Fi"	UY	\N	6.6
tt1686660	movie	Cinema Komunisto	0	2010	\N	100	"Documentary,History"	GR	\N	7.9
tt0047444	movie	Miyamoto Musashi	0	1954	\N	93	"Action,Adventure,Biography"	XWG	\N	7.5
tt3398268	movie	Omoide no Mânî	0	2014	\N	103	"Animation,Drama,Family"	TR	tr	7.7
tt1028532	movie	Hachi: A Dog's Tale	0	2009	\N	93	"Drama,Family"	SK	\N	8.1
tt5052642	tvEpisode	Sweet Rush	1	2011	\N	\N	Adult	\N	\N	\N
tt0026097	movie	Barbary Coast	0	1935	\N	91	"Adventure,Drama,Romance"	PT	\N	6.8
tt0114594	movie	Swimming with Sharks	0	1994	\N	93	"Comedy,Crime"	DE	\N	7.1
tt0960098	movie	Winter of Frozen Dreams	0	2009	\N	92	"Crime,Drama"	IT	\N	4.6
tt0023582	movie	Thirteen Women	0	1932	\N	73	"Drama,Horror,Mystery"	\N	\N	6.3
tt0231218	movie	Baghban	0	1938	\N	159	Drama	IN	\N	6.9
tt0370754	short	Hoshi no koe	0	2002	\N	25	"Animation,Drama,Romance"	XWW	en	7.2
tt0140688	movie	Whatever	0	1998	\N	112	Drama	HU	\N	6.4
tt0109305	movie	Blue Chips	0	1994	\N	108	"Drama,Sport"	SE	\N	6.2
tt0091688	movie	Opposing Force	0	1986	\N	100	"Action,Drama,Thriller"	FI	\N	5.2
tt0100768	movie	That's Black Entertainment	0	1990	\N	60	"Documentary,History,Music"	\N	\N	7.5
tt0118663	movie	B*A*P*S	0	1997	\N	91	Comedy	RU	\N	4.6
tt0019451	movie	Tempest	0	1928	\N	102	"Drama,Romance"	PL	\N	6.8
tt0052077	movie	Plan 9 from Outer Space	0	1959	\N	79	"Horror,Sci-Fi"	BG	bg	4
tt1459858	tvMovie	Das Rätsel von Tunguska	0	2008	\N	43	Documentary	DE	\N	6.9
tt0100347	movie	Perfectly Normal	0	1990	\N	107	Comedy	CA	fr	6.2
tt0208003	movie	Big Momma's House	0	2000	\N	99	"Action,Comedy,Crime"	SE	\N	5.1
tt2473602	movie	Get on Up	0	2014	\N	139	"Biography,Drama,Music"	CA	fr	6.9
tt0029605	movie	Stand-In	0	1937	\N	91	"Comedy,Romance"	FI	\N	6.8
tt0013208	movie	Gun Shy	0	1922	\N	50	Western	US	\N	\N
tt0338309	movie	Ondskan	0	2003	\N	113	Drama	SI	\N	7.8
tt0099260	movie	China O'Brien	0	1990	\N	86	Action	SUHH	ru	5.1
tt0019331	movie	Road House	0	1928	\N	\N	Drama	BR	\N	\N
tt0395173	movie	Inconscientes	0	2004	\N	100	"Comedy,Mystery,Romance"	BR	\N	7.3
tt0106980	tvMovie	Full Eclipse	0	1993	\N	93	"Crime,Horror,Sci-Fi"	HU	\N	5.5
tt3302820	movie	Cowspiracy: The Sustainability Secret	0	2014	\N	90	Documentary	BR	\N	8.3
tt0103919	movie	Candyman	0	1992	\N	99	"Horror,Thriller"	ES	\N	6.6
tt0062776	movie	Candy	0	1968	\N	115	"Adventure,Comedy,Fantasy"	\N	\N	5.4
tt0114671	movie	Land and Freedom	0	1995	\N	109	"Drama,War"	GR	\N	7.6
tt0119848	movie	Out to Sea	0	1997	\N	106	"Comedy,Romance"	FI	\N	6.1
tt0113280	movie	Heavy	0	1995	\N	105	"Drama,Romance"	RS	\N	6.8
tt0017765	movie	College	0	1927	\N	66	"Comedy,Drama,Sport"	PT	\N	7.1
tt0472050	movie	Bart Got a Room	0	2008	\N	80	Comedy	HU	\N	5.6
tt0026705	movie	Metropolitan	0	1935	\N	79	"Drama,Musical,Romance"	AT	\N	6.6
tt0997089	short	Red Angel	0	2007	\N	15	"Drama,Short"	US	\N	7.9
tt11058360	tvEpisode	Er ist wieder da	0	2019	\N	\N	Comedy	\N	\N	\N
tt0384699	movie	Missing in America	0	2005	\N	102	"Drama,War"	PT	\N	6.6
tt1951266	movie	The Hunger Games: Mockingjay - Part 2	0	2015	\N	137	"Action,Adventure,Sci-Fi"	FI	\N	6.5
tt0965382	movie	Tom Petty and the Heartbreakers: Runnin' Down a Dream	0	2007	\N	239	"Documentary,Music"	US	\N	8.6
tt10054002	short	Bringing Up Bobby	0	2018	\N	\N	"Comedy,Short"	\N	\N	\N
tt6452574	movie	Sanju	0	2018	\N	155	"Biography,Drama"	GB	\N	7.8
tt0128853	movie	You've Got Mail	0	1998	\N	119	"Comedy,Drama,Romance"	ES	\N	6.6
tt4174320	movie	6 Desires: DH Lawrence and Sardinia	0	2014	\N	85	"Biography,Documentary,History"	GB	\N	6.9
tt0324127	movie	Suspect Zero	0	2004	\N	99	"Crime,Horror,Mystery"	GB	\N	5.8
tt1227170	movie	Passenger Side	0	2009	\N	85	"Comedy,Drama"	RU	\N	5.9
tt0006826	movie	Hoodoo Ann	0	1916	\N	65	"Comedy,Drama,Romance"	US	\N	5.6
tt0076975	tvSeries	The Amazing Spider-Man	0	1977	1979	60	"Action,Adventure,Crime"	CSHH	sk	6.3
tt0787505	video	Rest Stop	0	2006	\N	80	"Horror,Romance,Thriller"	US	\N	4.6
tt0436629	movie	New York Doll	0	2005	\N	75	"Documentary,Music"	\N	\N	7.7
tt0118789	movie	Buffalo '66	0	1998	\N	110	"Comedy,Crime,Drama"	RU	\N	7.5
tt0073880	movie	Walking Tall Part II	0	1975	\N	109	"Action,Biography,Crime"	SUHH	ru	6.2
tt0120434	movie	Vegas Vacation	0	1997	\N	93	Comedy	FI	\N	6
tt0104741	movie	Little Sister	0	1992	\N	94	Comedy	ES	\N	5.5
tt0061770	movie	Hombre	0	1967	\N	111	Western	ES	ca	7.4
tt0088771	movie	Barbarian Queen	0	1985	\N	72	"Adventure,Fantasy"	BR	\N	4.1
tt1790869	movie	In Their Skin	0	2012	\N	97	"Horror,Thriller"	MX	\N	5.2
tt0099987	movie	The Last Samurai	0	1990	\N	90	"Action,Adventure,Drama"	BR	\N	4.8
tt10934214	tvEpisode	Imperium	0	2019	\N	71	Drama	\N	\N	\N
tt0592713	tvEpisode	Instant Family	0	1968	\N	30	"Comedy,Family"	US	\N	7.1
tt0040946	movie	Wake of the Red Witch	0	1948	\N	106	"Action,Adventure,Romance"	FR	\N	6.6
tt0192120	short	His Regeneration	0	1915	\N	15	"Short,Western"	GR	\N	4.5
tt0120530	movie	Wong fei hung VI: Sai wik hung see	0	1997	\N	102	"Action,Adventure,History"	HU	\N	6.4
tt0109962	movie	Gwok chaan Ling Ling Chat	0	1994	\N	84	"Action,Comedy,Thriller"	FR	\N	7.2
tt0319103	short	Braindead	0	1987	\N	1	Short	US	\N	6.5
tt0011317	movie	Humoresque	0	1920	\N	60	Drama	SE	\N	6.3
tt0042869	movie	Quicksand	0	1950	\N	79	"Crime,Drama,Film-Noir"	FR	\N	6.6
tt0107969	movie	Rising Sun	0	1993	\N	125	"Action,Crime,Drama"	FR	\N	6.2
tt1992142	movie	Gloomy Sunday	0	2011	\N	90	"Drama,Mystery,Thriller"	AU	\N	6.8
tt0417415	movie	Aliens of the Deep	0	2005	\N	100	"Documentary,Family"	\N	\N	6.4
tt0169102	movie	Lagaan: Once Upon a Time in India	0	2001	\N	224	"Adventure,Drama,Musical"	IN	hi	8.1
tt1725929	video	Barbie: A Fashion Fairytale	0	2010	\N	79	"Animation,Family"	BE	qbn	6.1
tt0044091	movie	Superman and the Mole-Men	0	1951	\N	58	"Action,Adventure,Drama"	GR	\N	5.7
tt0117284	movie	Palookaville	0	1995	\N	92	"Comedy,Crime"	BE	fr	6.6
tt0473360	movie	Goal II: Living the Dream	0	2007	\N	115	"Adventure,Drama,Sport"	CA	fr	5.9
tt0116334	movie	For Ever Mozart	0	1996	\N	84	"Comedy,Drama,War"	PL	\N	6.5
tt2042630	short	PK	0	2011	\N	7	"Drama,Short"	US	\N	8.1
tt0105670	movie	Twogether	0	1992	\N	120	"Comedy,Drama,Romance"	HU	\N	4.2
tt0295369	video	Killjoy 2: Deliverance from Evil	0	2002	\N	77	"Fantasy,Horror"	RU	\N	3.1
tt0067763	movie	Skin Game	0	1971	\N	102	"Comedy,Romance,Western"	FI	\N	7
tt0533473	tvEpisode	Primeval	0	2000	\N	60	"Action,Drama,Fantasy"	US	\N	8.5
tt0048216	movie	It's Always Fair Weather	0	1955	\N	101	"Comedy,Drama,Musical"	AT	\N	7
tt0046478	movie	Ugetsu monogatari	0	1953	\N	96	"Drama,Fantasy,War"	CL	\N	8.3
tt0087366	movie	Growing Pains	0	1984	\N	85	Comedy	BR	\N	6.3
tt0088161	movie	Splash	0	1984	\N	111	"Comedy,Fantasy,Romance"	IT	\N	6.2
